Window,Throughput (bits),Avg HoL Delay (s),Dropped
776,1.15253e+06,0.821679,9544
777,1.19939e+06,0.8551,9775
778,1.24354e+06,0.795582,9533
779,1.22944e+06,0.773787,9512
780,1.18708e+06,0.782142,9534
781,1.23996e+06,0.753476,9651
782,1.37487e+06,1.10098,9277
783,1.32451e+06,0.995068,9456
784,1.22057e+06,0.818384,9605
785,1.25835e+06,0.751825,9610
786,1.28622e+06,0.688501,9361
787,1.24731e+06,0.764059,9668
788,1.30388e+06,0.875601,9414
789,1.27985e+06,0.834891,9417
790,1.30169e+06,0.977296,9524
791,1.27237e+06,0.701014,9561
792,1.23528e+06,0.751097,9579
793,1.27631e+06,0.705596,9462
794,1.29175e+06,0.743534,9487
795,1.22019e+06,1.41814,9367
796,1.31961e+06,0.93608,9286
797,1.21285e+06,1.03518,9429
798,1.14283e+06,0.857476,9956
799,1.24909e+06,0.776169,9444
800,1.29859e+06,0.786814,9323
801,1.23187e+06,0.753431,9611
802,1.32317e+06,0.761427,9446
803,1.34627e+06,0.721609,9418
804,1.23835e+06,0.683438,9664
805,1.32292e+06,0.691255,9225
806,1.23914e+06,0.823025,9607
807,1.25707e+06,1.19128,9543
808,1.13369e+06,0.756932,9570
809,1.38156e+06,0.816142,9304
810,1.26989e+06,0.803897,9410
811,1.31146e+06,0.736787,9348
812,1.15979e+06,0.754256,9789
813,1.29384e+06,0.812015,9348
814,1.24863e+06,1.13832,9516
815,1.29371e+06,1.33315,9536
816,1.24651e+06,0.717179,9635
817,1.1854e+06,0.725261,9419
818,1.35546e+06,0.72099,9327
819,1.31553e+06,0.694723,9363
820,1.30476e+06,0.80834,9394
821,1.30375e+06,0.806258,9278
822,1.2498e+06,1.62965,9590
823,1.24286e+06,0.846758,9511
824,1.3283e+06,0.728321,9258
825,1.32401e+06,0.67842,9323
826,1.26005e+06,0.690631,9623
827,1.25781e+06,7.45543,9491
828,1.32984e+06,3.36404,9380
829,1.14207e+06,11.6707,9701
830,1.24873e+06,2.42096,9668
831,1.26479e+06,0.757511,9491
832,1.33012e+06,0.748828,9562
833,1.31142e+06,0.720676,9356
834,1.16868e+06,0.773565,9633
835,1.22986e+06,0.736877,9512
836,1.2181e+06,0.763381,9744
837,1.28885e+06,0.768608,9513
838,1.20699e+06,0.690653,9601
839,1.3178e+06,0.649434,9236
840,1.25702e+06,0.696585,9336
841,1.34938e+06,0.729477,9137
842,1.30875e+06,0.72826,9407
843,1.35327e+06,0.69289,9317
844,1.24346e+06,0.67396,9456
845,1.21105e+06,1.47295,9402
846,1.30107e+06,5.83765,9574
847,1.31376e+06,1.72448,9469
848,1.24638e+06,0.710902,9626
849,1.31915e+06,0.759012,9217
850,1.28108e+06,0.779355,9581
851,1.34239e+06,0.757806,9291
852,1.36332e+06,0.658517,9222
853,1.25991e+06,0.773681,9370
854,1.15959e+06,0.747703,9767
855,1.31218e+06,0.727615,9465
856,1.34723e+06,0.721962,9392
857,1.3609e+06,0.774074,9446
858,1.21099e+06,0.704169,9609
859,1.34021e+06,0.755718,9385
860,1.274e+06,0.723992,9440
861,1.23658e+06,0.698885,9685
862,1.31171e+06,0.700882,9331
863,1.27466e+06,0.72924,9468
864,1.31461e+06,0.818706,9248
865,1.23281e+06,0.70677,9767
866,1.31043e+06,0.829627,9510
867,1.1828e+06,0.715858,9651
868,1.21076e+06,0.76619,9739
869,1.2773e+06,0.72189,9297
870,1.29321e+06,0.830375,9416
871,1.25066e+06,0.737215,9448
872,1.22877e+06,0.759046,9736
873,1.26733e+06,0.729877,9346
874,1.27778e+06,0.809189,9606
875,1.40421e+06,0.689452,9334
876,1.22601e+06,0.70609,9504
877,1.23606e+06,0.810038,9659
878,1.24022e+06,0.787991,9398
879,1.27384e+06,0.689513,9320
880,1.32726e+06,0.657628,9392
881,1.3502e+06,0.649782,9366
882,1.31396e+06,0.85041,9398
883,1.36254e+06,0.804548,9406
884,1.20929e+06,0.710392,9487
885,1.36408e+06,0.774546,9504
886,1.33008e+06,0.666064,9458
887,1.14419e+06,0.697279,9863
888,1.18218e+06,0.729411,9553
889,1.29508e+06,0.758763,9530
890,1.30322e+06,0.784499,9274
891,1.29816e+06,0.798975,9531
892,1.33169e+06,0.837228,9626
893,1.23845e+06,0.692527,9470
894,1.2604e+06,0.667819,9557
895,1.30552e+06,0.716586,9409
896,1.30326e+06,0.879385,9530
897,1.31668e+06,0.720671,9476
898,1.36735e+06,0.639546,9386
899,1.28951e+06,0.653099,9517
900,1.22531e+06,0.675306,9507
901,1.18699e+06,0.870945,9619
902,1.27105e+06,0.904949,9476
903,1.29424e+06,0.801492,9482
904,1.22926e+06,0.742703,9651
905,1.27886e+06,0.746661,9203
906,1.25097e+06,0.75737,9455
907,1.25099e+06,0.709848,9400
908,1.41217e+06,0.67021,9241
909,1.35717e+06,0.997286,9429
910,1.4126e+06,10.275,9152
911,1.22361e+06,11.5531,9557
912,1.2477e+06,4.41401,9626
913,1.29229e+06,0.688201,9526
914,1.22073e+06,0.710199,9530
915,1.26109e+06,0.715021,9590
916,1.31802e+06,0.703792,9549
917,1.17589e+06,0.71188,9639
918,1.23159e+06,0.745434,9420
919,1.24328e+06,0.741109,9524
920,1.19436e+06,0.677646,9561
921,1.32274e+06,6.60483,9270
922,1.17028e+06,6.64737,9495
923,1.21761e+06,0.744773,9768
924,1.32853e+06,0.722209,9402
925,1.29344e+06,0.690625,9603
926,1.23976e+06,0.695434,9647
927,1.30261e+06,0.66937,9404
928,1.30813e+06,0.663599,9513
929,1.25509e+06,0.651783,9416
930,1.24098e+06,0.663158,9373
931,1.25708e+06,0.674011,9680
932,1.30244e+06,1.91868,9324
933,1.33421e+06,29.044,9167
934,1.25836e+06,11.9301,9732
935,1.2259e+06,0.825768,9490
936,1.26811e+06,0.781413,9535
937,1.34983e+06,0.70497,9349
938,1.34843e+06,0.698063,9452
939,1.24978e+06,0.680055,9470
940,1.20861e+06,0.716165,9386
941,1.23728e+06,0.736278,9703
942,1.24342e+06,0.715994,9406
943,1.33318e+06,0.730872,9383
944,1.25015e+06,0.663008,9485
945,1.38426e+06,0.691706,9247
946,1.35397e+06,0.844979,9843
947,1.29396e+06,0.857152,9421
948,1.23314e+06,0.704231,9524
949,1.20702e+06,0.693488,9691
950,1.29476e+06,0.78739,9315
951,1.3163e+06,1.92401,9144
952,1.26136e+06,0.901991,9426
953,1.27854e+06,0.715704,9487
954,1.31763e+06,0.790869,9487
955,1.36073e+06,0.731306,9368
956,1.34261e+06,0.68243,9553
957,1.33987e+06,0.66139,9352
958,1.32047e+06,0.652169,9200
959,1.28036e+06,0.696636,9445
960,1.37783e+06,0.692247,9253
961,1.24358e+06,0.649506,9487
962,1.24817e+06,0.764277,9590
963,1.17291e+06,1.11693,9509
964,1.39213e+06,0.797164,9395
965,1.35237e+06,0.648181,9273
966,1.28988e+06,1.24289,9556
967,1.2275e+06,4.96549,9574
968,1.31737e+06,2.29798,9356
969,1.20431e+06,0.814307,9633
970,1.35616e+06,0.923047,9499
971,1.2457e+06,0.848232,9624
972,1.33843e+06,0.729925,9456
973,1.28921e+06,0.819813,9458
974,1.34008e+06,0.779595,9448
975,1.26304e+06,0.779187,9373
976,1.23799e+06,0.74085,9580
977,1.20489e+06,0.823685,9738
978,1.27501e+06,0.847407,9448
979,1.22888e+06,0.783153,9447
980,1.32693e+06,0.765699,9363
981,1.35968e+06,0.700056,9251
982,1.23263e+06,0.73965,9532
983,1.34352e+06,0.676474,9036
984,1.24678e+06,0.789638,9538
985,1.26033e+06,0.786323,9398
986,1.2195e+06,0.71303,9385
987,1.33598e+06,0.797188,9401
988,1.25835e+06,0.711625,9582
989,1.33422e+06,0.766903,9331
990,1.335e+06,0.65728,9569
991,1.27513e+06,0.714341,9458
992,1.20881e+06,0.708087,9633
993,1.31836e+06,0.707815,9531
994,1.29423e+06,0.687723,9459
995,1.19551e+06,1.15151,9655
996,1.36915e+06,0.979549,9376
997,1.29257e+06,0.892447,9233
998,1.20053e+06,1.59509,9491
999,1.34632e+06,1.01027,9336
1000,1.32937e+06,0.750195,9407
