Window,Throughput (bits),Avg HoL Delay (s),Dropped
778,1.22167e+06,0.0068087,0
779,1.22533e+06,0.0113254,0
780,1.211e+06,0.0182212,0
781,1.20208e+06,0.0153353,0
782,1.20097e+06,0.0199156,0
783,1.27424e+06,0.0287347,0
784,1.23153e+06,0.0115201,0
785,1.22792e+06,0.0124098,0
786,1.19974e+06,0.0100398,0
787,1.24303e+06,0.0160272,0
788,1.23782e+06,0.0146638,0
789,1.1743e+06,0.00718252,0
790,1.18379e+06,0.0152332,0
791,1.24702e+06,0.0183917,0
792,1.19502e+06,0.0103747,0
793,1.2023e+06,0.00686577,0
794,1.22897e+06,0.0225282,0
795,1.25726e+06,0.0215742,0
796,1.15789e+06,0.0119232,0
797,1.28496e+06,0.0244606,0
798,1.23924e+06,0.00730706,0
799,1.17098e+06,0.0129593,0
800,1.20996e+06,0.0222468,0
801,1.22977e+06,0.00963279,0
802,1.22498e+06,0.00920284,0
803,1.18176e+06,0.0161267,0
804,1.18948e+06,0.0226867,0
805,1.31376e+06,0.0385394,0
806,1.17509e+06,0.00670073,0
807,1.26447e+06,0.00800081,0
808,1.19346e+06,0.0115258,0
809,1.28136e+06,0.0202021,0
810,1.20921e+06,0.0110653,0
811,1.19953e+06,0.0142885,0
812,1.15605e+06,0.011865,0
813,1.19364e+06,0.0108884,0
814,1.21358e+06,0.00731148,0
815,1.24971e+06,0.0184637,0
816,1.18551e+06,0.0232525,0
817,1.20805e+06,0.051097,0
818,1.19632e+06,0.0234123,0
819,1.25498e+06,0.0164804,0
820,1.22325e+06,0.00686667,0
821,1.15064e+06,0.00693981,0
822,1.20157e+06,0.00914434,0
823,1.20234e+06,0.00735439,0
824,1.17487e+06,0.00729591,0
825,1.12708e+06,0.0377801,0
826,1.2936e+06,0.0246348,0
827,1.18493e+06,0.00523282,0
828,1.14503e+06,0.00792586,0
829,1.19867e+06,0.0143505,0
830,1.21293e+06,0.0139048,0
831,1.21779e+06,0.0120968,0
832,1.21768e+06,0.0120916,0
833,1.20405e+06,0.00891559,0
834,1.21822e+06,0.0117806,0
835,1.22622e+06,0.0146824,0
836,1.19564e+06,0.0062111,0
837,1.25275e+06,0.0107283,0
838,1.22499e+06,0.00531222,0
839,1.20013e+06,0.00630484,0
840,1.24444e+06,0.00666707,0
841,1.25342e+06,0.0104192,0
842,1.19813e+06,0.0254906,0
843,1.25158e+06,0.00736653,0
844,1.22349e+06,0.00811433,0
845,1.22012e+06,0.00635068,0
846,1.24367e+06,0.00774286,0
847,1.18243e+06,0.0061825,0
848,1.19762e+06,0.00708119,0
849,1.17769e+06,0.0159252,0
850,1.3114e+06,0.0287016,0
851,1.21654e+06,0.0175439,0
852,1.21958e+06,0.0114701,0
853,1.17719e+06,0.00547699,0
854,1.18894e+06,0.0123184,0
855,1.20648e+06,0.0208863,0
856,1.18503e+06,0.00995396,0
857,1.22571e+06,0.0138603,0
858,1.21509e+06,0.00720309,0
859,1.14623e+06,0.00373036,0
860,1.18642e+06,0.00881922,0
861,1.16916e+06,0.00898716,0
862,1.17235e+06,0.0208586,0
863,1.25742e+06,0.0280825,0
864,1.25976e+06,0.00687247,0
865,1.17427e+06,0.00374756,0
866,1.17102e+06,0.00486393,0
867,1.20395e+06,0.012361,0
868,1.17109e+06,0.00620258,0
869,1.23804e+06,0.0154988,0
870,1.21139e+06,0.010675,0
871,1.23045e+06,0.0156772,0
872,1.23378e+06,0.00615372,0
873,1.18891e+06,0.0146042,0
874,1.22678e+06,0.00936284,0
875,1.18523e+06,0.01412,0
876,1.21745e+06,0.0184958,0
877,1.208e+06,0.021055,0
878,1.23184e+06,0.00725229,0
879,1.2189e+06,0.0102858,0
880,1.17844e+06,0.0126325,0
881,1.21047e+06,0.00622486,0
882,1.17288e+06,0.00737511,0
883,1.23831e+06,0.00804358,0
884,1.19721e+06,0.00960384,0
885,1.16326e+06,0.0111955,0
886,1.18808e+06,0.00864244,0
887,1.21318e+06,0.0181924,0
888,1.21314e+06,0.0206908,0
889,1.20467e+06,0.0103204,0
890,1.23519e+06,0.00952013,0
891,1.23297e+06,0.0124523,0
892,1.26381e+06,0.00610395,0
893,1.21119e+06,0.00758863,0
894,1.19782e+06,0.012073,0
895,1.17934e+06,0.0119011,0
896,1.28052e+06,0.0109832,0
897,1.20597e+06,0.0180592,0
898,1.2292e+06,0.0174591,0
899,1.19648e+06,0.00880577,0
900,1.24006e+06,0.00662195,0
901,1.16302e+06,0.0123828,0
902,1.23615e+06,0.0197823,0
903,1.14474e+06,0.0123049,0
904,1.27862e+06,0.0341655,0
905,1.27734e+06,0.0142501,0
906,1.20268e+06,0.00602121,0
907,1.14966e+06,0.00462445,0
908,1.22789e+06,0.00515997,0
909,1.26424e+06,0.0059923,0
910,1.21331e+06,0.00676859,0
911,1.13236e+06,0.0108163,0
912,1.21044e+06,0.00981061,0
913,1.17809e+06,0.00598549,0
914,1.17385e+06,0.0108442,0
915,1.25354e+06,0.0128749,0
916,1.25941e+06,0.00520113,0
917,1.19175e+06,0.0079923,0
918,1.20436e+06,0.0104909,0
919,1.18508e+06,0.00782767,0
920,1.16771e+06,0.00991436,0
921,1.26299e+06,0.0135704,0
922,1.17695e+06,0.00718035,0
923,1.22885e+06,0.0189523,0
924,1.22994e+06,0.0105376,0
925,1.19749e+06,0.0182819,0
926,1.21751e+06,0.00979012,0
927,1.22742e+06,0.00611402,0
928,1.21681e+06,0.0072187,0
929,1.23648e+06,0.0274781,0
930,1.23374e+06,0.0246889,0
931,1.26709e+06,0.0135117,0
932,1.17067e+06,0.00782396,0
933,1.23054e+06,0.00784063,0
934,1.19872e+06,0.00529414,0
935,1.23392e+06,0.0189582,0
936,1.22875e+06,0.0304842,0
937,1.17964e+06,0.0155015,0
938,1.22507e+06,0.00820521,0
939,1.17658e+06,0.005536,0
940,1.22264e+06,0.0101878,0
941,1.14196e+06,0.0182116,0
942,1.24524e+06,0.0111708,0
943,1.21762e+06,0.0075,0
944,1.22032e+06,0.0103736,0
945,1.22538e+06,0.00558458,0
946,1.21722e+06,0.0193316,0
947,1.2536e+06,0.0136758,0
948,1.1981e+06,0.0155981,0
949,1.21035e+06,0.00843675,0
950,1.18906e+06,0.0185604,0
951,1.28195e+06,0.0245759,0
952,1.24251e+06,0.0155035,0
953,1.20848e+06,0.00714154,0
954,1.1844e+06,0.0164998,0
955,1.26888e+06,0.029632,0
956,1.24025e+06,0.00717406,0
957,1.16055e+06,0.00798563,0
958,1.2246e+06,0.0101197,0
959,1.2148e+06,0.00804451,0
960,1.20979e+06,0.0148721,0
961,1.23137e+06,0.0146269,0
962,1.22052e+06,0.00689553,0
963,1.19598e+06,0.0168755,0
964,1.24527e+06,0.0169544,0
965,1.15697e+06,0.00993706,0
966,1.2312e+06,0.0194959,0
967,1.19798e+06,0.00619732,0
968,1.15795e+06,0.00583241,0
969,1.1793e+06,0.0117773,0
970,1.23495e+06,0.0171473,0
971,1.17066e+06,0.0109544,0
972,1.21175e+06,0.0108263,0
973,1.14882e+06,0.0103935,0
974,1.25252e+06,0.0159737,0
975,1.22754e+06,0.00856729,0
976,1.23237e+06,0.00535753,0
977,1.15723e+06,0.00748835,0
978,1.20575e+06,0.00662505,0
979,1.27366e+06,0.0130402,0
980,1.2327e+06,0.0120107,0
981,1.17859e+06,0.00821142,0
982,1.20625e+06,0.0152315,0
983,1.21268e+06,0.0131796,0
984,1.17953e+06,0.0105021,0
985,1.17598e+06,0.00788053,0
986,1.19905e+06,0.00454795,0
987,1.20423e+06,0.0133026,0
988,1.18903e+06,0.022576,0
989,1.26186e+06,0.0106957,0
990,1.2098e+06,0.0172329,0
991,1.21563e+06,0.0203768,0
992,1.29066e+06,0.0082471,0
993,1.17203e+06,0.0182262,0
994,1.23905e+06,0.0140161,0
995,1.18373e+06,0.00862759,0
996,1.15302e+06,0.0267418,0
997,1.23681e+06,0.0360946,0
998,1.26966e+06,0.033028,0
999,1.22001e+06,0.00574865,0
1000,1.19953e+06,0.00601771,0
